index,name,type,width,height,atlas_x,atlas_y,atlas_w,atlas_h,source_kind,source,source_crop_x,source_crop_y,source_component,source_x,source_y,source_w,source_h,area,source_count,hash,image
344,"wall_0344",wall,176,120,892,2061,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_015_capture_0029.png",0,0,1,0,0,176,120,13419,1,94a8c40f91c85e3b0c7b3a55a2a3c3adfff16fc8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0344.png"
374,"wall_0374",wall,176,120,1070,2061,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_023_capture_0047.png",0,0,1,0,0,176,120,11404,1,2a5338bbab142d478bdca16a0d5607fd810f6213,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0374.png"
377,"wall_0377",wall,176,120,1248,2061,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_024_capture_0048.png",0,0,1,0,0,176,120,12889,1,d75bf0e50964ce4cf5b75df7ea447fca8d51f63c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0377.png"
387,"wall_0387",wall,176,120,1426,2061,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_028_capture_0067.png",0,0,1,0,0,176,120,11302,1,117a36cb67b2abbb5c35e40a109cac46c2b09a9f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0387.png"
390,"wall_0390",wall,176,120,1604,2061,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_029_capture_0068.png",0,0,1,0,0,176,120,12818,1,dd5f749b2942ee4987b1bd525a1f01ff2724b3c7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0390.png"
393,"wall_0393",wall,176,120,1782,2061,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_030_capture_0070.png",0,0,1,0,0,176,120,10528,1,858271731d2b658a4843d4263afa1cd0330121f5,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0393.png"
396,"wall_0396",wall,176,120,2,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_031_capture_0074.png",0,0,1,0,0,176,120,10109,1,c30aaee1c73821753908a5b91fbec5916c5f3217,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0396.png"
397,"wall_0397",wall,176,120,180,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_032_capture_0080.png",0,0,1,0,0,176,120,13654,1,50a78ca78ea937854f13c6f9c6d31ebf5e319a87,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0397.png"
399,"wall_0399",wall,176,120,358,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_033_capture_0089.png",0,0,1,0,0,176,120,10003,1,5cefe4f2bc28678518c22940662ea77c32b512fc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0399.png"
402,"wall_0402",wall,176,120,536,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_034_capture_0093.png",0,0,1,0,0,176,120,10653,1,5b501c6076fa13990dc053ad827214420bb72f90,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0402.png"
405,"wall_0405",wall,176,120,714,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_035_capture_0094.png",0,0,1,0,0,176,120,11134,1,a4e45c501e64f1c0852e3e9796218122b88b783e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0405.png"
408,"wall_0408",wall,176,120,892,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_036_capture_0095.png",0,0,1,0,0,176,120,11538,1,15211b38f867ebb39be6befc83cb3bc31c519b76,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0408.png"
411,"wall_0411",wall,176,120,1070,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_037_capture_0101.png",0,0,1,0,0,176,120,12967,1,76dc5564110ed839a67e2bb9bc18ee8e85c76411,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0411.png"
423,"wall_0423",wall,176,120,1248,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_042_capture_0115.png",0,0,1,0,0,176,120,8718,1,1f1990e7f6b3eb7a27d9b036d8a9792a32a495f8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0423.png"
426,"wall_0426",wall,176,120,1426,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_043_capture_0116.png",0,0,1,0,0,176,120,9925,1,ed0034c865b1b1a1a7f5b6e6b8b208960840e27a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0426.png"
430,"wall_0430",wall,176,120,1604,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_045_capture_0134.png",0,0,1,0,0,176,120,8777,1,6f942616d24f5d77d4fbb35ea142ef81ea91eeb0,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0430.png"
433,"wall_0433",wall,176,120,1782,2183,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_046_capture_0136.png",0,0,1,0,0,176,120,9336,1,a9641e9261bcdc13999c35ec2b5fbe87eb4e37fe,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0433.png"
435,"wall_0435",wall,176,120,2,2305,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_047_capture_0142.png",0,0,1,0,0,176,120,9884,1,0a864df0fbcea6eba44abefb93514a6316c91f05,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0435.png"
438,"wall_0438",wall,176,120,180,2305,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_048_capture_0143.png",0,0,1,0,0,176,120,10628,1,0c00850cd02ef236f74afa4bd0c823ae043cfadd,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0438.png"
441,"wall_0441",wall,176,120,358,2305,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_049_capture_0144.png",0,0,1,0,0,176,120,10341,1,1b8b68f4d06fe47e62539ff2a42227858739ca89,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0441.png"
444,"wall_0444",wall,176,120,536,2305,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_050_capture_0146.png",0,0,1,0,0,176,120,11475,1,b848ee7013908418254cf683201ff652f47e1c66,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0444.png"
446,"wall_0446",wall,176,120,714,2305,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_051_capture_0147.png",0,0,1,0,0,176,120,11082,1,8902e43f70238e6d8743d5c9d1b0fc6e1355a7c4,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0446.png"
448,"wall_0448",wall,176,120,892,2305,176,120,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_052_capture_0148.png",0,0,1,0,0,176,120,11408,1,ddd1582285503091bb351fb8c856338eb269ce9d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/wall_0448.png"
