index,name,type,width,height,atlas_x,atlas_y,atlas_w,atlas_h,source_kind,source,source_x,source_y,source_w,source_h,source_count,hash,image
69,"floor_0069",floor,176,68,1426,846,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0006.png",0,172,176,68,2,871214622e31ab99050dadf104b7045b83f4bbb9,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0069.png"
74,"floor_0074",floor,176,68,1604,846,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0008.png",0,172,176,68,7,6ccc182539b190bb88f5d3c2d8986e8c7a16bd33,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0074.png"
79,"floor_0079",floor,176,68,1782,846,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0015.png",0,172,176,68,2,052f421dca7ed40f66be328c16efd6e6584c159c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0079.png"
84,"floor_0084",floor,176,68,2,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0017.png",0,172,176,68,2,a169c7794f4c58bc89e180b30bcb873ee888dbd7,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0084.png"
89,"floor_0089",floor,176,68,180,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0019.png",0,172,176,68,6,0effe92b127c1ee5ee0bd696282a1547cb21f6fa,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0089.png"
94,"floor_0094",floor,176,68,358,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0025.png",0,172,176,68,1,cea2e12934a9f86262b0fdc164006c4724999bc9,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0094.png"
99,"floor_0099",floor,176,68,536,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0026.png",0,172,176,68,2,0dbd51261f7ea1298b879e933b46cd981e4e5014,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0099.png"
103,"floor_0103",floor,176,68,714,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0028.png",0,172,176,68,3,308432f764160c795ff11406f6b2666ba71d305c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0103.png"
108,"floor_0108",floor,176,68,892,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0031.png",0,172,176,68,2,66966279c93234dd57b34216076a0f3c91f18f9e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0108.png"
113,"floor_0113",floor,176,68,1070,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0033.png",0,172,176,68,2,95519c7941878f38a7e0b823c5ad535f4a46ef0b,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0113.png"
118,"floor_0118",floor,176,68,1248,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0035.png",0,172,176,68,2,8f47e64a0dc7e0d965881068d77a6a04679ef33d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0118.png"
123,"floor_0123",floor,176,68,1426,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0037.png",0,172,176,68,6,ea83a2f0012add74a63fda1653dbd846b4268472,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0123.png"
125,"floor_0125",floor,176,68,1604,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0003/keyframes/key_0006.png",0,172,176,68,16,4023077af39350bd39ebc05fda107c961c4a516a,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0125.png"
130,"floor_0130",floor,176,68,1782,916,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0004/keyframes/key_0001.png",0,172,176,68,5,ac7ea63773c1a1f58fce0fdec83933dd4a8e73a4,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0130.png"
135,"floor_0135",floor,176,68,2,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0002.png",0,172,176,68,1,65ab7f42d7c0a0c38f4361979c5d410a8be16d27,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0135.png"
139,"floor_0139",floor,176,68,180,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0003.png",0,172,176,68,1,21d2656c943463544cbfedf576d6e69689a6ebb3,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0139.png"
144,"floor_0144",floor,176,68,358,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0004.png",0,172,176,68,1,afb3c1c888a17d92e044f151215760af21c4eb16,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0144.png"
149,"floor_0149",floor,176,68,536,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0005.png",0,172,176,68,2,8372267543a436f981ca9d9cccfe561861c542b2,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0149.png"
154,"floor_0154",floor,176,68,714,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0006.png",0,172,176,68,1,0f9ca261d46532f9bc9429e45da9409b69c70a10,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0154.png"
159,"floor_0159",floor,176,68,892,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0007.png",0,172,176,68,1,ff8b34cf717707b1ec0456c6c789f240b9d18fce,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0159.png"
162,"floor_0162",floor,176,68,1070,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0008.png",0,172,176,68,3,e649abda3169aec9796db7643c5cb58e035fae27,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0162.png"
167,"floor_0167",floor,176,68,1248,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0009.png",0,172,176,68,3,3a825cf63c68e6811d1256efac066a1f712d25a6,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0167.png"
172,"floor_0172",floor,176,68,1426,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0010.png",0,172,176,68,2,db8b847895574064ddc19f50d44fb4535d7f500f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0172.png"
176,"floor_0176",floor,176,68,1604,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0013.png",0,172,176,68,3,61e8c8c32753e9cefb0b7b262dbcdfc1516f166f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0176.png"
179,"floor_0179",floor,176,68,1782,986,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0014.png",0,172,176,68,1,8d5f881a2d53d9f794fc6c6d39dd7dbd47986795,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0179.png"
184,"floor_0184",floor,176,68,2,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0016.png",0,172,176,68,1,07c177b026e6ce479ab96b8d9b18f327dee0cce6,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0184.png"
187,"floor_0187",floor,176,68,180,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0018.png",0,172,176,68,1,9acf9ed49bcf3999fd289cea0f11b37d04a7435e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0187.png"
192,"floor_0192",floor,176,68,358,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0019.png",0,172,176,68,2,7a4d7d4cd81b7c68a7f4b1e90ef6d6fa085dcf85,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0192.png"
196,"floor_0196",floor,176,68,536,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0020.png",0,172,176,68,1,60f9c0af29dfe1b07b6b2966b2e581caa6a6916f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0196.png"
201,"floor_0201",floor,176,68,714,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0022.png",0,172,176,68,2,320968d0c95428955bce983b2fff3f9a9ee7e5df,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0201.png"
204,"floor_0204",floor,176,68,892,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0023.png",0,172,176,68,1,f74cf5abff0ddb24b731fa4fb76292901cfb2ea5,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0204.png"
209,"floor_0209",floor,176,68,1070,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0024.png",0,172,176,68,1,b412169677a9506c0bf993828e3cb0c8fdd48729,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0209.png"
214,"floor_0214",floor,176,68,1248,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0025.png",0,172,176,68,1,142750f90cfd1bb7b77df3d9fa38e9f9ebd92e42,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0214.png"
217,"floor_0217",floor,176,68,1426,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0026.png",0,172,176,68,1,695240d5c1819c256a5c37e4915463c9a4d8956c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0217.png"
222,"floor_0222",floor,176,68,1604,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0028.png",0,172,176,68,2,7baa516ec89c35d84ca95bc610206b0eb98ca1fd,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0222.png"
226,"floor_0226",floor,176,68,1782,1056,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0031.png",0,172,176,68,1,41843f539b9a6d9efdb9ab309c47e765ab14223b,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0226.png"
229,"floor_0229",floor,176,68,2,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0032.png",0,172,176,68,2,7c0765bfad63f2f9381fae20bc4a92957963cbf5,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0229.png"
231,"floor_0231",floor,176,68,180,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0033.png",0,172,176,68,2,c388468ad359632f43cf519c8e1b2121c0a271e1,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0231.png"
236,"floor_0236",floor,176,68,358,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0037.png",0,172,176,68,1,89e0417f52ad17db0d91d350e41304ffeb089b66,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0236.png"
240,"floor_0240",floor,176,68,536,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0038.png",0,172,176,68,1,a8d1ea2518ba14a4257bb930e479c8dce3dba204,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0240.png"
243,"floor_0243",floor,176,68,714,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0040.png",0,172,176,68,2,373e2ae1a6537b01721b0c5401a6651b9ad21fbd,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0243.png"
248,"floor_0248",floor,176,68,892,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0041.png",0,172,176,68,1,9a7a810b784c79928931ce4ec6783d5eba55779e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0248.png"
253,"floor_0253",floor,176,68,1070,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0047.png",0,172,176,68,1,98c22508278895980e4d099f9106bdfb26c32952,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0253.png"
258,"floor_0258",floor,176,68,1248,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0048.png",0,172,176,68,1,0581870e41db8d348e38a5f4d8488604806c05f0,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0258.png"
262,"floor_0262",floor,176,68,1426,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0051.png",0,172,176,68,1,b320c407ac7e45eda770fda43a35bc0e513762ca,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0262.png"
265,"floor_0265",floor,176,68,1604,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0052.png",0,172,176,68,1,2943be93bedfabde7472b679f317989fc9680e97,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0265.png"
269,"floor_0269",floor,176,68,1782,1126,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0053.png",0,172,176,68,1,c6440f49fa2333ee699387f9caf02aceb0fdba6c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0269.png"
273,"floor_0273",floor,176,68,2,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0054.png",0,172,176,68,1,5b1708b787406fe5267f81cadcc50844161ba3ad,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0273.png"
277,"floor_0277",floor,176,68,180,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0056.png",0,172,176,68,1,51aaeab45021816d70021e0ccfca3c2714bf20fb,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0277.png"
281,"floor_0281",floor,176,68,358,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0058.png",0,172,176,68,1,4e336284330b6711ac8ed88b57d561ca9c2e6f64,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0281.png"
284,"floor_0284",floor,176,68,536,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0060.png",0,172,176,68,1,9a2d101cd8dcd9b775d865ea56248c479b0466cb,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0284.png"
289,"floor_0289",floor,176,68,714,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0062.png",0,172,176,68,2,d0d37af27a058fef7e378b31c0dea6a1a573a4a5,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0289.png"
293,"floor_0293",floor,176,68,892,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0063.png",0,172,176,68,1,cad12b2ebe55b289182f6311525ee3241ddfbeb6,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0293.png"
295,"floor_0295",floor,176,68,1070,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0064.png",0,172,176,68,1,badee55e2c3293ea9b8bee035fde2ff030c82b7f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0295.png"
300,"floor_0300",floor,176,68,1248,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0065.png",0,172,176,68,1,3e52d1bc283afb0d1b1d78cb1047b7f91d434720,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0300.png"
305,"floor_0305",floor,176,68,1426,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0069.png",0,172,176,68,3,2b4f3f8c8ef6689eef38d8116c1eb1fd537d8c0c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0305.png"
309,"floor_0309",floor,176,68,1604,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0071.png",0,172,176,68,1,7172f883a7377e6fa7af78891bfca1d30ff6192a,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0309.png"
312,"floor_0312",floor,176,68,1782,1196,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0072.png",0,172,176,68,1,3545daf0f6dc4a58a3693167dabea22de8d1a994,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0312.png"
316,"floor_0316",floor,176,68,2,1266,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0076.png",0,172,176,68,1,add74c7a6a499aad954abdc30a4416f043a1ba17,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0316.png"
321,"floor_0321",floor,176,68,180,1266,176,68,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0077.png",0,172,176,68,1,e61922609369bcad9180730201ba527d115d6c80,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0321.png"
325,"floor_0325",floor,176,68,358,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_001_capture_0001.png",0,52,176,68,1,ad92e2b3f543bf6eb497b6cc4e582f102bcb7e65,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0325.png"
329,"floor_0329",floor,176,68,536,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_002_capture_0003.png",0,52,176,68,1,d161f2285e7ad19660931a61b5ac8e369f6d8f21,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0329.png"
332,"floor_0332",floor,176,68,714,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_003_capture_0004.png",0,52,176,68,1,3aeed3936142efc6c05d4dc2549fcd3fdd39230e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0332.png"
335,"floor_0335",floor,176,68,892,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_004_capture_0007.png",0,52,176,68,1,bc0b3a7ae990bc6845359ba9d7b8c763b68ca733,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0335.png"
339,"floor_0339",floor,176,68,1070,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_005_capture_0008.png",0,52,176,68,1,785b57bf2688031e3480c3016beba4a8c519e8e5,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0339.png"
343,"floor_0343",floor,176,68,1248,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_006_capture_0009.png",0,52,176,68,2,3296bf7cab886b2e60460609caa936ef83272c41,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0343.png"
346,"floor_0346",floor,176,68,1426,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_007_capture_0016.png",0,52,176,68,1,1724a34d9509ee001977f919e19b3149b3f6b155,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0346.png"
349,"floor_0349",floor,176,68,1604,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_008_capture_0017.png",0,52,176,68,1,45aac3ac086ddc8fbbffd727e26add18c651b085,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0349.png"
352,"floor_0352",floor,176,68,1782,1266,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_009_capture_0018.png",0,52,176,68,1,cacbc94cccd04516106dac393275876735ee560e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0352.png"
355,"floor_0355",floor,176,68,2,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_010_capture_0020.png",0,52,176,68,1,74e144ff043506c138fadab5adf47787588119c1,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0355.png"
358,"floor_0358",floor,176,68,180,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_011_capture_0021.png",0,52,176,68,1,f04efaa567746fc06be0145bc0f3d5340d21222b,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0358.png"
361,"floor_0361",floor,176,68,358,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_012_capture_0026.png",0,52,176,68,1,64b9ee00b733c530185cc39f077abbc9de1925c6,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0361.png"
365,"floor_0365",floor,176,68,536,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_013_capture_0027.png",0,52,176,68,1,0f080621134594ff025098ddad806b9d14f48633,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0365.png"
368,"floor_0368",floor,176,68,714,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_014_capture_0028.png",0,52,176,68,1,5fe023f28a6e02e019c71b4c95ea49b26d188eee,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0368.png"
371,"floor_0371",floor,176,68,892,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_015_capture_0029.png",0,52,176,68,1,df72f54a394aac94d1247a31c56a756964f56da9,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0371.png"
375,"floor_0375",floor,176,68,1070,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_016_capture_0030.png",0,52,176,68,1,9d0d826f2702dff96babe427d31b050521d1358d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0375.png"
378,"floor_0378",floor,176,68,1248,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_017_capture_0031.png",0,52,176,68,1,d4abf7a9a6880232a460e35795d26bee8f2b360f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0378.png"
382,"floor_0382",floor,176,68,1426,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_018_capture_0033.png",0,52,176,68,1,21582087fdd3686ba6425a6f19abb9f98fc5e5f8,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0382.png"
385,"floor_0385",floor,176,68,1604,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_019_capture_0034.png",0,52,176,68,1,daf94652ec6ba3c8574004db19d1f8d518050c2c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0385.png"
389,"floor_0389",floor,176,68,1782,1336,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_020_capture_0039.png",0,52,176,68,1,4a3804de3f2a7043f54a7793a0597203eda31d5a,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0389.png"
393,"floor_0393",floor,176,68,2,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_021_capture_0040.png",0,52,176,68,1,e1b79cb6bbb1e508ac88c6b13216772aa753e43f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0393.png"
397,"floor_0397",floor,176,68,180,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_022_capture_0041.png",0,52,176,68,1,0ac7715a3bc642d01b987f9b9c348779a12842fb,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0397.png"
399,"floor_0399",floor,176,68,358,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_023_capture_0047.png",0,52,176,68,1,a8bb9e465e94265b18da26154c5224d084d720c4,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0399.png"
401,"floor_0401",floor,176,68,536,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_024_capture_0048.png",0,52,176,68,1,dcf6390311af7c7fab17d6cf757acc556f2cec1a,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0401.png"
404,"floor_0404",floor,176,68,714,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_025_capture_0051.png",0,52,176,68,1,3d7023257152fd7b0901e8bdcfd58bc64666b02d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0404.png"
408,"floor_0408",floor,176,68,892,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_026_capture_0058.png",0,52,176,68,1,ebd70b3d2170aefada609bbd80e059012a89385e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0408.png"
414,"floor_0414",floor,176,68,1070,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_028_capture_0067.png",0,52,176,68,1,a4de2516023a5d89d968ccbb279f283a5a48f276,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0414.png"
417,"floor_0417",floor,176,68,1248,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_029_capture_0068.png",0,52,176,68,1,d5a00a99d5bf518e3d0c988c1f2d6842f2c04d0d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0417.png"
420,"floor_0420",floor,176,68,1426,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_030_capture_0070.png",0,52,176,68,1,d2d6a62a59853a7ffdf08bf40da6231865e6ffcb,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0420.png"
423,"floor_0423",floor,176,68,1604,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_031_capture_0074.png",0,52,176,68,1,3dc2fb4250f6f69171a6da41177ac1f7ea641829,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0423.png"
424,"floor_0424",floor,176,68,1782,1406,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_032_capture_0080.png",0,52,176,68,1,3d9a34254fe58759522c51e19995066deb080540,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0424.png"
426,"floor_0426",floor,176,68,2,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_033_capture_0089.png",0,52,176,68,1,d922300d338e83b4d53658ef4179d8270bb5bc04,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0426.png"
429,"floor_0429",floor,176,68,180,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_034_capture_0093.png",0,52,176,68,1,cb73d4dd59eb23f5c010a1e582acf156bd8510e7,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0429.png"
432,"floor_0432",floor,176,68,358,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_035_capture_0094.png",0,52,176,68,1,8a364b7bf3749d9c306297051ab319138651952f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0432.png"
